,Marital.status,Application.mode,Application.order,Course,Daytime.evening.attendance,Previous.qualification,Nacionality,Mother.s.qualification,Father.s.qualification,Mother.s.occupation,Father.s.occupation,Displaced,Educational.special.needs,Debtor,Tuition.fees.up.to.date,Gender,Scholarship.holder,Age.at.enrollment,International,Curricular.units.1st.sem..credited.,Curricular.units.1st.sem..enrolled.,Curricular.units.1st.sem..evaluations.,Curricular.units.1st.sem..approved.,Curricular.units.1st.sem..grade.,Curricular.units.1st.sem..without.evaluations.,Curricular.units.2nd.sem..credited.,Curricular.units.2nd.sem..enrolled.,Curricular.units.2nd.sem..evaluations.,Curricular.units.2nd.sem..approved.,Curricular.units.2nd.sem..grade.,Curricular.units.2nd.sem..without.evaluations.,Unemployment.rate,Inflation.rate,GDP,Target,flag_out_Application.order,flag_out_Mother.s.occupation,flag_out_Father.s.occupation,flag_out_Age.at.enrollment,flag_out_Curricular.units.1st.sem..enrolled.,flag_out_Curricular.units.1st.sem..evaluations.,flag_out_Curricular.units.1st.sem..approved.,flag_out_Curricular.units.1st.sem..grade.,flag_out_Curricular.units.2nd.sem..enrolled.,flag_out_Curricular.units.2nd.sem..evaluations.,flag_out_Curricular.units.2nd.sem..approved.,flag_out_Curricular.units.2nd.sem..grade.
114,1,1,3,15,1,1,1,1,28,5,8,1,0,0,1,0,0,18,0,0,6,6,6,12.6666666666667,0,0,6,7,6,12.5714285714286,0,10.8,1.4,1.74,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
115,1,8,2,12,1,1,1,22,27,10,10,1,0,0,1,0,0,18,0,0,7,7,6,12.5166666666667,1,0,7,7,6,12.5166666666667,1,7.6,2.6,0.32,Dropout,0,0,0,0,0,0,0,0,0,0,0,0
116,1,14,1,12,1,1,1,23,28,10,6,0,0,0,1,0,0,20,0,0,7,11,6,11.6166666666667,0,0,7,7,7,13.0,0,13.9,-0.3,0.79,Enrolled,0,0,0,0,0,0,0,0,0,0,0,0
117,1,8,1,10,1,1,1,13,27,10,8,1,0,0,1,0,1,20,0,0,6,13,2,10.0,0,0,6,12,4,10.75,0,7.6,2.6,0.32,,0,0,0,0,0,0,0,0,0,0,0,0
118,1,8,1,9,1,1,1,13,14,4,4,0,0,0,1,0,0,20,0,0,5,11,3,10.3333333333333,0,0,5,10,3,10.6666666666667,0,12.4,0.5,1.79,Enrolled,0,0,0,0,0,0,0,0,0,0,0,0
119,1,1,2,6,1,1,1,22,28,10,8,0,0,0,1,0,0,18,0,0,5,12,5,13.1428571428571,2,0,5,6,5,11.4,0,9.4,-0.8,-3.12,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
120,1,1,1,9,1,1,1,2,14,5,6,0,0,0,1,0,0,18,0,0,5,5,5,12.6,0,0,5,5,5,14.0,0,11.1,0.6,2.02,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
121,1,8,1,11,1,1,1,1,1,5,6,1,0,0,1,0,0,21,0,0,6,12,3,11.0,0,0,6,12,2,11.0,0,9.4,-0.8,-3.12,Dropout,0,0,0,0,0,0,0,0,0,0,0,0
122,1,1,2,9,1,1,1,13,14,10,8,1,0,0,1,0,0,19,0,0,5,8,5,10.8,0,0,5,9,4,11.25,2,16.2,0.3,-0.92,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
123,1,1,1,2,1,1,1,3,14,3,10,0,0,0,1,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Dropout,0,0,0,0,1,0,0,1,1,0,0,1
124,1,1,1,14,1,1,1,23,28,10,10,0,0,0,1,0,1,19,0,0,5,5,5,12.8,0,0,5,5,5,14.2,0,9.4,-0.8,-3.12,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
125,1,1,1,6,1,1,1,13,28,5,8,1,0,0,1,0,0,19,0,0,6,15,6,14.1666666666667,0,0,6,13,6,12.2,0,15.5,2.8,-4.06,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
126,1,8,6,13,1,1,1,1,1,5,6,1,0,0,1,0,0,19,0,0,7,12,5,12.1,0,0,7,0,0,0.0,0,13.9,-0.3,0.79,Dropout,1,0,0,0,0,0,0,0,0,0,0,1
127,1,15,1,6,1,14,1,22,27,10,10,1,0,0,1,0,0,20,0,1,6,7,6,14.1666666666667,0,1,6,17,5,13.7777777777778,0,12.4,0.5,1.79,Graduate,0,0,0,0,0,0,0,0,0,1,0,0
128,1,1,1,16,1,1,1,13,28,10,4,1,0,0,1,0,1,18,0,0,6,8,5,12.8,0,0,6,7,5,13.4,0,9.4,-0.8,-3.12,Enrolled,0,0,0,0,0,0,0,0,0,0,0,0
129,1,8,3,10,1,1,1,1,29,6,4,1,0,0,1,0,0,18,0,0,6,7,6,13.0,0,0,6,6,6,13.6666666666667,0,12.4,0.5,1.79,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
130,1,8,6,12,1,1,1,1,27,9,10,1,0,0,1,0,0,19,0,0,7,7,7,13.4671428571429,0,0,8,9,8,15.0111111111111,0,12.4,0.5,1.79,Graduate,1,0,0,0,0,0,0,0,0,0,0,0
131,1,1,3,12,1,1,1,13,14,6,9,1,0,0,1,0,1,18,0,0,7,9,7,13.2375,0,0,8,9,7,13.7428571428571,0,13.9,-0.3,0.79,Dropout,0,0,0,0,0,0,0,0,0,0,0,0
132,1,8,2,5,1,1,1,22,27,10,10,1,0,0,1,0,0,18,0,0,6,6,6,12.3333333333333,0,0,6,6,6,13.0,0,7.6,2.6,0.32,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
133,1,1,4,9,1,1,1,1,14,5,9,1,0,0,1,0,0,19,0,0,5,7,5,12.4,0,0,5,5,5,14.6,0,8.9,1.4,3.51,Graduate,1,0,0,0,0,0,0,0,0,0,0,0
134,1,8,6,12,1,1,1,1,14,4,4,1,0,0,1,0,0,19,0,0,7,8,5,14.0,0,0,7,7,0,0.0,0,13.9,-0.3,0.79,Dropout,1,0,0,0,0,0,0,0,0,0,0,1
135,1,14,1,10,1,1,1,23,27,10,8,0,0,0,1,0,0,20,0,5,9,15,9,11.6666666666667,0,2,7,8,7,11.7142857142857,0,7.6,2.6,0.32,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
136,1,1,1,14,1,1,1,1,28,4,10,0,0,1,0,0,1,19,0,0,6,7,5,12.0,0,0,6,9,4,12.5,0,12.4,0.5,1.79,Dropout,0,0,0,0,0,0,0,0,0,0,0,0
137,1,8,1,14,1,1,1,13,14,6,6,1,0,0,1,0,0,20,0,0,5,7,4,12.2,0,0,5,5,4,11.5,0,7.6,2.6,0.32,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
138,1,1,1,15,1,1,1,1,1,20,39,0,0,1,1,0,1,18,0,0,6,6,6,14.8333333333333,0,0,6,6,6,14.8333333333333,0,8.9,1.4,3.51,Graduate,0,1,1,0,0,0,0,0,0,0,0,0
139,1,1,2,12,1,1,1,13,1,5,8,0,0,0,1,0,1,20,0,0,7,9,5,13.188,0,0,8,9,7,12.8928571428571,0,11.1,0.6,2.02,Enrolled,0,0,0,0,0,0,0,0,0,0,0,0
140,1,9,1,12,1,1,1,13,1,5,9,0,0,0,1,0,0,18,0,0,7,8,7,17.125,0,0,8,8,8,17.5875,0,13.9,-0.3,0.79,Graduate,0,0,0,0,0,0,0,1,0,0,0,1
141,1,1,5,12,1,1,1,22,27,10,10,1,0,0,1,0,0,19,0,0,7,7,6,12.6666666666667,0,0,7,7,6,12.6666666666667,0,7.6,2.6,0.32,Graduate,1,0,0,0,0,0,0,0,0,0,0,0
142,1,1,6,15,1,1,1,13,1,5,5,1,0,0,1,0,1,19,0,0,6,8,6,12.6666666666667,0,0,6,10,5,12.0,0,12.4,0.5,1.79,Graduate,1,0,0,0,0,0,0,0,0,0,0,0
143,1,16,1,9,1,1,1,3,1,4,4,1,0,1,0,0,0,22,0,0,5,8,0,0.0,0,0,5,7,0,0.0,0,8.9,1.4,3.51,Enrolled,0,0,0,0,0,0,0,1,0,0,0,1
144,1,1,3,10,1,1,1,1,10,10,11,1,0,0,1,0,1,19,0,0,6,7,6,11.3333333333333,0,0,6,6,6,11.5,0,12.4,0.5,1.79,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
145,1,1,3,12,1,1,1,13,14,10,8,1,0,0,1,0,1,19,0,0,7,10,7,13.605,0,0,8,11,8,12.33125,0,15.5,2.8,-4.06,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
146,1,8,5,16,1,1,1,22,28,6,7,1,0,0,1,0,1,19,0,0,6,10,5,12.0,0,0,6,9,5,10.8,0,9.4,-0.8,-3.12,Graduate,1,0,0,0,0,0,0,0,0,0,0,0
147,1,1,4,11,1,1,1,10,14,10,10,1,0,0,1,0,0,19,0,0,5,10,0,0.0,0,0,5,10,0,0.0,0,7.6,2.6,0.32,Dropout,1,0,0,0,0,0,0,1,0,0,0,1
148,1,8,1,11,1,1,1,1,27,10,11,1,0,0,1,0,0,20,0,0,6,8,5,11.2,0,0,6,12,3,11.6666666666667,0,7.6,2.6,0.32,Dropout,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,1,9,1,1,1,3,14,3,11,0,0,0,1,0,0,18,0,0,5,10,5,13.375,0,0,5,9,5,14.1666666666667,0,13.9,-0.3,0.79,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
150,1,1,1,12,1,1,1,1,14,10,10,0,0,0,1,0,1,20,0,0,7,8,6,13.8633333333333,0,0,8,9,7,14.1785714285714,0,11.1,0.6,2.02,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
151,1,1,1,2,1,1,1,3,27,3,9,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Enrolled,0,0,0,0,1,0,0,1,1,0,0,1
152,1,1,1,6,1,1,1,1,28,5,8,0,0,0,1,0,0,19,0,0,5,6,5,12.4,0,0,5,6,5,13.4,0,7.6,2.6,0.32,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
153,1,8,1,16,1,1,1,23,28,8,7,1,0,0,1,0,0,18,0,0,6,11,3,12.3333333333333,0,0,6,10,5,10.8333333333333,0,9.4,-0.8,-3.12,Enrolled,0,0,0,0,0,0,0,0,0,0,0,0
154,1,1,1,16,1,1,1,22,27,10,10,1,0,0,1,0,0,18,0,0,6,7,6,13.3333333333333,0,0,6,8,5,11.8,0,7.6,2.6,0.32,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
155,1,14,1,16,1,1,1,3,27,3,6,1,0,0,1,0,0,21,0,0,6,10,3,12.6666666666667,0,0,6,12,3,10.0,0,9.4,-0.8,-3.12,Dropout,0,0,0,0,0,0,0,0,0,0,0,0
156,1,1,1,16,1,1,1,23,27,7,7,0,0,0,1,0,0,19,0,0,6,8,6,12.0,0,0,6,10,4,11.5,0,7.6,2.6,0.32,Dropout,0,0,0,0,0,0,0,0,0,0,0,0
157,1,1,1,9,1,1,1,23,28,10,10,0,0,0,1,0,1,18,0,0,5,5,5,10.6,0,0,5,5,5,11.8,0,12.4,0.5,1.79,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
158,1,8,2,10,1,1,1,1,27,8,10,1,0,0,1,0,1,18,0,0,6,8,6,12.25,0,0,6,7,6,11.8571428571429,0,12.7,3.7,-1.7,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
159,1,1,3,10,1,1,1,13,1,10,11,1,0,0,1,0,0,20,0,0,6,10,4,11.0,0,0,6,9,6,11.8333333333333,0,9.4,-0.8,-3.12,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
160,1,12,1,3,0,1,1,1,14,7,9,0,0,0,1,0,1,24,0,0,6,11,5,11.0,0,0,6,9,5,12.6,0,11.1,0.6,2.02,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
161,1,1,1,14,1,1,1,13,1,5,2,0,0,0,1,0,0,19,0,0,6,6,6,13.1666666666667,0,0,6,9,6,13.0,0,10.8,1.4,1.74,Dropout,0,0,0,0,0,0,0,0,0,0,0,0
162,1,1,1,12,1,1,1,13,27,10,8,1,0,0,1,0,1,18,0,0,7,9,7,12.8555555555556,0,0,8,12,7,12.7611111111111,0,15.5,2.8,-4.06,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
163,1,1,2,12,1,1,1,13,14,10,10,1,0,0,1,0,0,18,0,0,7,8,7,14.91875,0,0,8,8,8,15.355,0,15.5,2.8,-4.06,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
164,1,8,5,16,1,1,1,10,10,5,5,1,0,0,1,0,0,21,0,0,6,13,4,11.5,0,0,6,10,3,11.0,0,10.8,1.4,1.74,Dropout,1,0,0,0,0,0,0,0,0,0,0,0
165,1,8,2,14,1,1,1,1,14,6,5,0,0,0,1,0,0,19,0,0,5,5,5,14.2,0,0,5,5,5,14.2,0,7.6,2.6,0.32,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
166,1,8,1,15,1,1,1,13,27,8,8,0,0,0,1,0,1,19,0,0,6,6,6,12.5,0,0,6,7,6,13.0,0,15.5,2.8,-4.06,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
167,3,12,1,4,1,1,1,1,27,7,7,0,0,1,1,0,0,47,0,0,1,1,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,Enrolled,0,0,0,1,1,0,0,1,0,0,0,1
168,1,8,3,10,1,1,1,13,14,8,9,0,0,0,1,0,0,19,0,0,6,10,5,11.6666666666667,0,0,6,12,4,11.0,0,13.9,-0.3,0.79,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
169,1,12,1,12,1,3,1,2,2,2,2,0,0,0,1,0,0,29,0,1,8,8,7,14.2571428571429,0,1,8,8,7,14.2571428571429,0,12.7,3.7,-1.7,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
170,1,14,1,10,1,1,1,13,14,5,9,1,0,0,1,0,0,21,0,0,6,13,3,12.0,0,0,6,12,2,11.3333333333333,0,16.2,0.3,-0.92,Dropout,0,0,0,0,0,0,0,0,0,0,0,0
171,1,12,1,6,1,1,1,22,14,10,8,1,0,0,1,0,0,28,0,0,5,13,4,11.25,1,0,5,11,4,10.5,0,12.7,3.7,-1.7,,0,0,0,0,0,0,0,0,0,0,0,0
172,1,8,2,13,1,1,1,22,27,4,11,0,0,0,1,0,0,20,0,0,7,8,7,12.4571428571429,0,0,8,8,8,13.5625,0,15.5,2.8,-4.06,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
173,1,8,1,12,1,1,1,2,28,5,6,1,0,0,1,0,0,19,0,0,7,7,6,11.6833333333333,0,0,7,7,6,11.6833333333333,0,7.6,2.6,0.32,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
174,1,13,1,3,0,1,1,13,2,5,7,0,0,0,1,0,0,26,0,0,6,10,3,11.6666666666667,0,0,6,8,5,12.0,0,9.4,-0.8,-3.12,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
175,1,8,2,11,1,1,1,22,27,10,9,1,0,1,0,0,0,20,0,0,6,8,4,11.75,0,0,6,6,6,13.1666666666667,0,11.1,0.6,2.02,Dropout,0,0,0,0,0,0,0,0,0,0,0,0
176,1,1,1,14,1,1,1,22,27,10,10,1,0,0,1,0,1,18,0,0,5,6,3,11.6666666666667,0,0,5,6,4,13.5,0,7.6,2.6,0.32,Enrolled,0,0,0,0,0,0,0,0,0,0,0,0
177,1,12,1,16,1,1,1,22,14,10,6,0,0,0,1,0,0,27,0,0,6,9,5,13.2,0,0,6,10,5,12.0,0,7.6,2.6,0.32,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
178,1,1,2,12,1,1,1,19,24,12,12,1,0,0,1,0,0,20,0,0,7,8,4,11.95,0,0,7,8,4,11.95,0,7.6,2.6,0.32,Dropout,0,0,0,0,0,0,0,0,0,0,0,0
179,1,1,5,16,1,1,1,22,14,10,6,1,0,0,1,0,0,18,0,0,6,8,5,12.4,0,0,6,12,5,10.4,0,9.4,-0.8,-3.12,Dropout,1,0,0,0,0,0,0,0,0,0,0,0
180,1,4,1,12,1,3,1,1,1,10,6,0,0,0,1,0,0,33,0,2,7,8,6,14.35,0,3,8,10,6,14.5833333333333,0,16.2,0.3,-0.92,Dropout,0,0,0,0,0,0,0,0,0,0,0,0
181,1,14,1,16,1,1,1,3,1,4,4,1,0,0,1,0,0,35,0,19,21,21,21,12.6190476190476,0,13,19,19,19,12.7894736842105,0,12.4,0.5,1.79,Graduate,0,0,0,1,1,1,1,0,1,1,1,0
182,1,15,1,17,0,14,1,22,14,10,9,0,0,0,1,0,1,26,0,2,6,7,6,12.6666666666667,0,2,6,7,6,13.1666666666667,1,9.4,-0.8,-3.12,Enrolled,0,0,0,0,0,0,0,0,0,0,0,0
183,1,12,1,15,1,12,1,13,14,4,5,0,0,1,0,0,0,27,0,0,6,6,5,12.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,Dropout,0,0,0,0,0,0,0,0,0,0,0,1
184,1,9,3,5,1,1,1,1,27,6,6,1,0,0,0,0,0,19,0,0,6,6,6,12.1666666666667,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,Dropout,0,0,0,0,0,0,0,0,0,0,0,1
185,1,8,2,11,1,1,1,1,14,5,7,0,0,0,1,0,0,20,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,Dropout,0,0,0,0,0,0,0,1,0,0,0,1
186,1,9,2,9,1,1,1,3,3,6,8,1,0,1,0,0,0,20,0,0,5,9,3,10.0,0,0,5,9,3,10.5714285714286,0,10.8,1.4,1.74,Dropout,0,0,0,0,0,0,0,0,0,0,0,0
187,1,14,1,10,1,1,1,1,27,6,10,0,0,1,0,0,0,21,0,5,10,18,8,11.5,0,0,6,12,4,10.0,0,9.4,-0.8,-3.12,Enrolled,0,0,0,0,0,1,0,0,0,0,0,0
188,1,8,3,12,1,1,1,23,1,10,5,1,0,0,1,0,1,18,0,0,7,7,6,13.05,0,0,7,7,6,13.05,0,7.6,2.6,0.32,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
189,1,12,1,6,1,1,1,1,14,10,10,1,0,0,1,0,0,24,0,0,6,10,2,11.0,0,0,6,6,0,0.0,0,8.9,1.4,3.51,Dropout,0,0,0,0,0,0,0,0,0,0,0,1
190,1,8,4,5,1,1,1,1,3,5,2,1,0,0,1,0,0,20,0,0,6,7,6,11.5,0,0,6,6,6,12.0,0,16.2,0.3,-0.92,Graduate,1,0,0,0,0,0,0,0,0,0,0,0
191,1,1,1,11,1,1,1,13,28,10,9,0,0,0,1,0,1,21,0,0,6,7,6,12.0,0,0,6,6,6,12.5,0,13.9,-0.3,0.79,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
192,1,1,1,3,0,1,1,1,27,8,4,0,0,0,1,0,0,23,0,0,6,13,2,10.0,0,0,5,12,1,10.0,0,9.4,-0.8,-3.12,Enrolled,0,0,0,0,0,0,0,0,0,0,0,0
193,1,12,1,9,1,1,1,10,3,5,4,1,0,0,1,0,0,24,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,0,0,0,0,0,0,0,1,0,0,0,1
194,1,16,1,16,1,1,1,1,1,5,11,0,0,0,1,0,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,Dropout,0,0,0,0,0,0,0,1,0,0,0,1
195,1,1,4,12,1,1,1,23,28,10,9,1,0,0,1,0,0,18,0,0,8,8,7,12.2428571428571,0,0,8,8,7,12.2428571428571,0,12.7,3.7,-1.7,Graduate,1,0,0,0,0,0,0,0,0,0,0,0
196,1,12,1,17,0,15,1,13,1,4,5,1,0,0,1,0,0,27,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,Dropout,0,0,0,0,0,0,0,1,0,0,0,1
197,1,9,6,12,1,1,1,22,27,6,6,1,0,0,1,0,0,18,0,0,8,8,8,12.93375,0,0,8,8,8,12.93375,0,9.4,-0.8,-3.12,Graduate,1,0,0,0,0,0,0,0,0,0,0,0
198,1,4,1,7,1,3,1,3,2,3,3,0,0,0,1,0,0,35,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,13.9,-0.3,0.79,Dropout,0,0,0,1,0,0,0,1,0,0,0,1
199,1,1,1,16,1,1,1,13,14,4,9,0,0,0,1,0,0,18,0,0,7,9,7,12.5714285714286,0,0,7,8,7,14.4285714285714,0,11.1,0.6,2.02,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
200,1,12,1,12,1,1,1,1,3,28,19,0,0,0,1,0,0,35,0,0,3,4,3,11.8166666666667,0,0,3,3,3,11.3333333333333,0,11.1,0.6,2.02,,0,1,1,1,0,0,0,0,0,0,0,0
201,1,1,1,6,1,1,1,1,1,5,8,1,0,0,1,0,0,19,0,0,5,9,4,13.75,0,0,5,13,4,14.3333333333333,2,10.8,1.4,1.74,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
202,1,1,4,10,1,1,1,13,14,5,1,1,0,0,1,0,0,20,0,0,6,8,6,11.1666666666667,0,0,6,6,6,11.3333333333333,0,7.6,2.6,0.32,Graduate,1,0,0,0,0,0,0,0,0,0,0,0
203,1,1,4,12,1,1,1,13,14,8,8,1,0,0,1,0,0,18,0,0,8,8,7,12.3242857142857,0,0,8,8,7,12.3242857142857,0,10.8,1.4,1.74,Graduate,1,0,0,0,0,0,0,0,0,0,0,0
204,1,15,1,10,1,14,1,23,28,6,11,0,0,1,1,0,0,21,0,3,6,6,6,12.1666666666667,0,2,6,7,6,11.7142857142857,0,13.9,-0.3,0.79,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
205,1,8,2,10,1,1,1,13,27,10,9,0,0,0,1,0,1,18,0,0,6,11,5,11.1428571428571,0,0,6,11,4,11.25,0,16.2,0.3,-0.92,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
206,1,1,1,10,1,1,1,19,24,1,1,1,0,0,1,0,0,18,0,0,6,9,4,11.0,0,0,6,9,4,10.75,0,7.6,2.6,0.32,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
207,1,1,2,12,1,1,1,13,28,10,10,1,0,0,1,0,0,18,0,0,8,8,7,12.9142857142857,0,0,8,8,7,12.9142857142857,0,12.7,3.7,-1.7,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
208,1,1,4,15,1,1,1,3,14,2,5,1,0,0,1,0,1,18,0,0,6,6,6,13.8333333333333,0,0,6,6,6,14.1666666666667,0,16.2,0.3,-0.92,Graduate,1,0,0,0,0,0,0,0,0,0,0,0
209,1,1,1,6,1,1,1,13,1,9,8,1,0,0,1,0,0,19,0,0,6,8,6,13.8571428571429,0,0,6,9,5,13.4,0,13.9,-0.3,0.79,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
210,1,12,1,11,1,12,1,3,14,3,4,0,0,0,1,0,1,36,0,0,6,7,6,13.7142857142857,0,0,6,6,5,12.8,0,16.2,0.3,-0.92,Dropout,0,0,0,1,0,0,0,0,0,0,0,0
211,1,1,2,12,1,1,1,23,1,8,5,1,0,0,1,0,1,18,0,0,8,8,7,12.6428571428571,0,0,8,8,7,12.6428571428571,0,12.7,3.7,-1.7,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
212,1,1,1,12,1,1,1,22,27,10,10,0,0,0,1,0,1,18,0,0,7,7,6,12.9166666666667,0,0,7,7,6,12.9166666666667,0,7.6,2.6,0.32,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
213,1,14,1,8,1,1,1,1,3,10,3,1,0,0,1,0,1,20,0,0,6,8,6,15.625,0,0,6,8,6,15.8571428571429,0,13.9,-0.3,0.79,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
214,1,12,1,17,0,1,1,22,27,10,10,0,0,0,1,0,1,26,0,0,5,7,0,0.0,0,0,5,8,0,0.0,0,16.2,0.3,-0.92,Dropout,0,0,0,0,0,0,0,1,0,0,0,1
215,1,14,1,15,1,1,1,1,1,5,6,0,0,0,1,0,0,21,0,0,6,8,6,11.7142857142857,0,0,6,7,6,12.0,0,7.6,2.6,0.32,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
216,1,12,1,13,1,15,1,1,1,5,6,0,0,0,1,0,0,25,0,0,7,10,6,12.125,0,0,8,9,8,13.3125,0,15.5,2.8,-4.06,Enrolled,0,0,0,0,0,0,0,0,0,0,0,0
217,1,9,1,9,1,1,1,13,3,6,6,1,0,0,1,0,1,19,0,0,5,7,5,11.6,0,0,5,5,5,11.6,0,12.4,0.5,1.79,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
218,1,12,1,3,0,1,1,13,27,9,8,1,0,0,1,0,0,24,0,0,6,11,1,10.0,0,0,6,6,0,0.0,6,9.4,-0.8,-3.12,Dropout,0,0,0,0,0,0,0,0,0,0,0,1
219,1,12,1,3,0,1,1,1,14,6,5,0,0,0,1,0,1,27,0,0,6,16,1,10.0,0,0,6,13,0,0.0,0,8.9,1.4,3.51,Dropout,0,0,0,0,0,0,0,0,0,0,0,1
220,1,8,1,6,1,1,1,13,27,2,4,0,0,0,1,0,0,21,0,0,5,10,0,0.0,1,0,5,9,2,13.5,0,7.6,2.6,0.32,Dropout,0,0,0,0,0,0,0,1,0,0,0,0
221,1,1,1,9,1,1,1,23,28,8,8,0,0,0,1,0,1,18,0,0,5,7,4,13.0,0,0,5,8,3,12.3333333333333,0,9.4,-0.8,-3.12,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
222,2,1,4,16,1,1,1,22,27,6,8,0,1,0,1,0,1,19,0,0,6,6,6,13.3333333333333,0,0,6,6,6,14.5,0,10.8,1.4,1.74,Graduate,1,0,0,0,0,0,0,0,0,0,0,0
223,1,1,3,11,1,1,1,1,1,4,4,1,0,0,1,0,0,18,0,0,6,9,4,11.25,0,0,6,13,2,12.5,0,9.4,-0.8,-3.12,Dropout,0,0,0,0,0,0,0,0,0,0,0,0
224,1,16,1,12,1,1,1,13,1,6,10,0,0,0,1,0,1,19,0,0,7,9,5,13.85,0,0,8,9,7,12.1928571428571,0,11.1,0.6,2.02,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
225,1,9,1,12,1,1,1,1,28,5,6,1,0,0,1,0,1,19,0,0,7,8,6,13.7416666666667,0,0,8,9,7,14.9125,0,16.2,0.3,-0.92,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
226,2,4,1,17,0,17,1,25,5,4,4,0,0,0,1,0,0,33,0,2,6,7,6,15.3333333333333,0,0,5,5,5,15.8,0,11.1,0.6,2.02,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
227,2,4,1,9,1,3,1,1,4,4,11,0,0,0,1,0,0,45,0,0,5,6,5,11.0,0,0,5,5,5,13.8,0,12.4,0.5,1.79,Graduate,0,0,0,1,0,0,0,0,0,0,0,0
228,1,1,1,10,1,1,1,1,1,10,10,0,0,0,1,0,1,20,0,0,6,6,6,12.0,0,0,6,7,6,12.8571428571429,0,11.1,0.6,2.02,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
229,1,12,2,14,1,1,1,19,24,1,1,1,0,0,1,0,0,28,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,0,0,0,0,0,0,0,1,0,0,0,1
230,1,14,1,12,1,1,1,1,1,6,9,1,0,0,1,0,1,19,0,0,8,15,7,11.5714285714286,0,0,8,15,7,11.5714285714286,0,12.7,3.7,-1.7,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
231,1,1,2,11,1,1,1,1,27,5,6,1,0,0,1,0,0,18,0,0,6,10,6,12.8571428571429,0,0,6,6,3,12.6666666666667,0,12.7,3.7,-1.7,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
